Submission ID,Common Name,Scientific Name,Taxonomic Order,Count,State/Province,County,Location,Latitude,Longitude,Date,Time,Protocol,Duration (Min),All Obs Reported,Distance Traveled (km),Area Covered (ha),Number of Observers,Breeding Code,Species Comments,Checklist Comments
S30097148,Belted Kingfisher,Megaceryle alcyon,9932,1,US-WA,King,US-WA-Renton-Cedar River Park - 47.4656x-122.1338,47.465567,-122.133835,06-05-2016,03:58 PM,eBird - Stationary Count,120,1,,,2,,,"Cesar river park along the cedar river  <br />Submitted from eBird for iOS, version 1.2.1 Build 65"
S30097148,Red-breasted Sapsucker,Sphyrapicus ruber,10941,1,US-WA,King,US-WA-Renton-Cedar River Park - 47.4656x-122.1338,47.465567,-122.133835,06-05-2016,03:58 PM,eBird - Stationary Count,120,1,,,2,,,"Cesar river park along the cedar river  <br />Submitted from eBird for iOS, version 1.2.1 Build 65"
S31154552,Downy Woodpecker,Picoides pubescens,11148,1,US-WA,King,US-WA-Issaquah-Tiger Mountain State Forest - 47.4866x-121.9509,47.48665,-121.950909,08-19-2016,01:34 PM,eBird - Traveling Count,60,0,16.093,,1,,,"<br />Submitted from eBird for iOS, version 1.2.6 Build 75"
S30204754,Downy Woodpecker,Picoides pubescens,11148,2,US-WA,King,US-WA-North Bend-Snoqualmie National Forest - 47.4352x-121.5129,47.435197,-121.512883,06-12-2016,09:52 AM,eBird - Traveling Count,90,1,.161,,2,,,Pratt Lake in the Alpine Lakes Wilderness Area near Snoqualmie Pass
S30665733,Hairy Woodpecker,Picoides villosus,11164,2,US-MT,Glacier,Glacier NP--Two Medicine,48.4870534,-113.3675571,07-05-2016,09:00 AM,eBird - Traveling Count,480,0,32.187,,2
S30665733,American Three-toed Woodpecker,Picoides dorsalis,11194,3,US-MT,Glacier,Glacier NP--Two Medicine,48.4870534,-113.3675571,07-05-2016,09:00 AM,eBird - Traveling Count,480,0,32.187,,2
S30374080,Northern Flicker,Colaptes auratus,11308,1,US-WA,King,Green Lake Pitch n Putt,47.6709362,-122.3412609,06-24-2016,02:00 PM,eBird - Stationary Count,60,0,,,2
S31281656,Northern Flicker,Colaptes auratus,11308,1,US-WA,King,US-WA-Seattle-1401 N 45th St - 47.6612x-122.3404,47.661161,-122.340361,08-27-2016,05:43 PM,eBird - Stationary Count,15,0,,,1,,,"<br />Submitted from eBird for iOS, version 1.2.6 Build 75"
S31909239,Northern Flicker,Colaptes auratus,11308,2,US-WA,King,US-WA-Seattle-3242 35th Ave SW - 47.5746x-122.3754,47.57462,-122.375401,10-05-2016,04:21 PM,eBird - Stationary Count,15,0,,,1
S32054982,Northern Flicker,Colaptes auratus,11308,1,US-WA,King,US-WA-Seattle-339 N 79th St - 47.6860x-122.3536,47.68598,-122.3536,10-15-2016,04:35 PM,eBird - Stationary Count,5,0,,,1
S32076761,Northern Flicker,Colaptes auratus,11308,6,US-WA,King,US-WA-Seattle-4400 Interlake Ave N - 47.6593x-122.3405,47.65928,-122.340498,10-16-2016,01:31 PM,eBird - Traveling Count,5,0,.161,,1
S30665718,Northern Flicker,Colaptes auratus,11308,2,US-MT,Lake,Flathead Lake,47.9088353,-114.116397,07-02-2016,09:00 AM,eBird - Traveling Count,480,0,64.374,,2
S33323975,Gilded Flicker,Colaptes chrysoides,11321,1,MX-BCS,,MX-BCS-El Pescadero-Calle Sn 38 - 23.3638x-110.1685,23.363831,-110.168471,12-29-2016,09:36 PM,eBird - Stationary Count,120,0,,,1
S33323975,Crested Caracara,Caracara cheriway,11581.24,1,MX-BCS,,MX-BCS-El Pescadero-Calle Sn 38 - 23.3638x-110.1685,23.363831,-110.168471,12-29-2016,09:36 PM,eBird - Stationary Count,120,0,,,1
S33398494,Crested Caracara,Caracara cheriway,11581.24,1,MX-BCS,,MX-BCS-La Paz-Carretera al Sargento - 24.0473x-109.9887,24.04728,-109.988655,01-02-2017,06:02 PM,eBird - Traveling Count,60,0,8.047,,1
S30665718,Eastern Kingbird,Tyrannus tyrannus,15055,1,US-MT,Lake,Flathead Lake,47.9088353,-114.116397,07-02-2016,09:00 AM,eBird - Traveling Count,480,0,64.374,,2
S30935613,Gray Jay,Perisoreus canadensis,18722,2,US-WA,Chelan,US-WA-Leavenworth-Wenatchee National Forest - 47.5201x-120.8651,47.520105,-120.865144,07-31-2016,11:30 AM,eBird - Traveling Count,60,0,16.093,,4,,,"<br />Submitted from eBird for iOS, version 1.2.4 Build 72"
S30204754,Gray Jay,Perisoreus canadensis,18722,1,US-WA,King,US-WA-North Bend-Snoqualmie National Forest - 47.4352x-121.5129,47.435197,-121.512883,06-12-2016,09:52 AM,eBird - Traveling Count,90,1,.161,,2,,,Pratt Lake in the Alpine Lakes Wilderness Area near Snoqualmie Pass
S31741104,Gray Jay,Perisoreus canadensis,18722,2,US-WA,Pierce,US-WA-Enumclaw-Mount Rainier National Park - 46.9257x-121.5319,46.925663,-121.531879,09-24-2016,02:50 PM,eBird - Traveling Count,120,0,24.14,,1,,,"<br />Submitted from eBird for iOS, version 1.2.6 Build 75"
S30935613,Steller's Jay,Cyanocitta stelleri,18816,1,US-WA,Chelan,US-WA-Leavenworth-Wenatchee National Forest - 47.5201x-120.8651,47.520105,-120.865144,07-31-2016,11:30 AM,eBird - Traveling Count,60,0,16.093,,4,,,"<br />Submitted from eBird for iOS, version 1.2.4 Build 72"
S30169128,Steller's Jay,Cyanocitta stelleri,18816,2,US-OR,Deschutes,Devil's Lake,44.0346655,-121.7622042,03-30-2016,05:00 PM,eBird - Stationary Count,60,1,,,2
S30665733,Steller's Jay,Cyanocitta stelleri,18816,2,US-MT,Glacier,Glacier NP--Two Medicine,48.4870534,-113.3675571,07-05-2016,09:00 AM,eBird - Traveling Count,480,0,32.187,,2
S30204754,Steller's Jay,Cyanocitta stelleri,18816,1,US-WA,King,US-WA-North Bend-Snoqualmie National Forest - 47.4352x-121.5129,47.435197,-121.512883,06-12-2016,09:52 AM,eBird - Traveling Count,90,1,.161,,2,,,Pratt Lake in the Alpine Lakes Wilderness Area near Snoqualmie Pass
S32050734,Steller's Jay,Cyanocitta stelleri,18816,1,US-WA,King,US-WA-Seattle-337 N 78th St - 47.6854x-122.3537,47.68542,-122.353672,10-15-2016,02:35 PM,eBird - Stationary Count,5,0,,,1
S31637414,Steller's Jay,Cyanocitta stelleri,18816,1,US-WA,King,US-WA-Seattle-Burke Gilman Trl - 47.6524x-122.3289,47.652425,-122.328853,09-17-2016,03:01 PM,eBird - Traveling Count,60,0,8.047,,1,,,"<br />Submitted from eBird for iOS, version 1.2.6 Build 75"
S31425802,Steller's Jay,Cyanocitta stelleri,18816,1,US-WA,Snohomish,US-WA-Sultan-704 Alder Ave - 47.8629x-121.8113,47.862899,-121.811346,09-04-2016,04:14 PM,eBird - Traveling Count,5,0,48.279,,1,,,"<br />Submitted from eBird for iOS, version 1.2.6 Build 75"
S30169147,Black-billed Magpie,Pica hudsonia,19000,2,US-OR,Deschutes,Smith Rock SP,44.3669375,-121.1371851,05-29-2016,01:00 PM,eBird - Traveling Count,240,1,8.047,,2
S30665718,Black-billed Magpie,Pica hudsonia,19000,4,US-MT,Lake,Flathead Lake,47.9088353,-114.116397,07-02-2016,09:00 AM,eBird - Traveling Count,480,0,64.374,,2
S34636302,Black-billed Magpie,Pica hudsonia,19000,1,CA-BC,Thompson-Nicola,CA-BC-Kamloops-TC-1 E - 50.6616x-120.3440,50.661635,-120.344024,02-21-2017,09:43 AM,eBird - Stationary Count,15,0,,,1
S30935613,Clark's Nutcracker,Nucifraga columbiana,19007,3,US-WA,Chelan,US-WA-Leavenworth-Wenatchee National Forest - 47.5201x-120.8651,47.520105,-120.865144,07-31-2016,11:30 AM,eBird - Traveling Count,60,0,16.093,,4,,,"<br />Submitted from eBird for iOS, version 1.2.4 Build 72"
S31761213,Clark's Nutcracker,Nucifraga columbiana,19007,2,US-WA,Kittitas,US-WA-Cle Elum-Wenatchee National Forest - 47.3585x-121.0292,47.358481,-121.029232,09-25-2016,11:55 AM,eBird - Traveling Count,20,0,.161,,1,,,"   Submitted from eBird for iOS, version 1.3.0 Build 86"
S30665718,Tree Swallow,Tachycineta bicolor,19972,10,US-MT,Lake,Flathead Lake,47.9088353,-114.116397,07-02-2016,09:00 AM,eBird - Traveling Count,480,0,64.374,,2
S30169147,Barn Swallow,Hirundo rustica,20037,6,US-OR,Deschutes,Smith Rock SP,44.3669375,-121.1371851,05-29-2016,01:00 PM,eBird - Traveling Count,240,1,8.047,,2
S30167940,Barn Swallow,Hirundo rustica,20037,8,US-WA,King,Union Bay Natural Area (Montlake Fill),47.65424,-122.29137,06-10-2016,04:19 PM,eBird - Traveling Count,60,1,1.207,,1,,,"<br />Submitted from eBird for iOS, version 1.2.1 Build 65"
S30665718,Barn Swallow,Hirundo rustica,20037,10,US-MT,Lake,Flathead Lake,47.9088353,-114.116397,07-02-2016,09:00 AM,eBird - Traveling Count,480,0,64.374,,2
S30204754,Chestnut-backed Chickadee,Poecile rufescens,20275,1,US-WA,King,US-WA-North Bend-Snoqualmie National Forest - 47.4352x-121.5129,47.435197,-121.512883,06-12-2016,09:52 AM,eBird - Traveling Count,90,1,.161,,2,,,Pratt Lake in the Alpine Lakes Wilderness Area near Snoqualmie Pass
S30935613,Red-breasted Nuthatch,Sitta canadensis,20757,2,US-WA,Chelan,US-WA-Leavenworth-Wenatchee National Forest - 47.5201x-120.8651,47.520105,-120.865144,07-31-2016,11:30 AM,eBird - Traveling Count,60,0,16.093,,4,,,"<br />Submitted from eBird for iOS, version 1.2.4 Build 72"
S30169147,House Wren,Troglodytes aedon,21138,2,US-OR,Deschutes,Smith Rock SP,44.3669375,-121.1371851,05-29-2016,01:00 PM,eBird - Traveling Count,240,1,8.047,,2
S30167940,wren sp.,Troglodytidae sp.,21374.73,4,US-WA,King,Union Bay Natural Area (Montlake Fill),47.65424,-122.29137,06-10-2016,04:19 PM,eBird - Traveling Count,60,1,1.207,,1,,,"<br />Submitted from eBird for iOS, version 1.2.1 Build 65"
